url_test,prod_url
https://www.resultats-elections.interieur.gouv.fr/telechargements/EssaiPR2022/resultatsT1/044/057/057com.xml,https://www.resultats-elections.interieur.gouv.fr/telechargements/PR2022/resultatsT1/044/057/057com.xml
https://www.resultats-elections.interieur.gouv.fr/telechargements/EssaiPR2022/resultatsT1/044/067/067com.xml,https://www.resultats-elections.interieur.gouv.fr/telechargements/PR2022/resultatsT1/044/067/067com.xml
https://www.resultats-elections.interieur.gouv.fr/telechargements/EssaiPR2022/resultatsT1/044/068/068com.xml,https://www.resultats-elections.interieur.gouv.fr/telechargements/PR2022/resultatsT1/044/068/068com.xml
https://www.resultats-elections.interieur.gouv.fr/telechargements/EssaiPR2022/resultatsT1/044/088/088com.xml,https://www.resultats-elections.interieur.gouv.fr/telechargements/PR2022/resultatsT1/044/088/088com.xml
https://www.resultats-elections.interieur.gouv.fr/telechargements/EssaiPR2022/resultatsT1/052/044/044com.xml,https://www.resultats-elections.interieur.gouv.fr/telechargements/PR2022/resultatsT1/052/044/044com.xml
https://www.resultats-elections.interieur.gouv.fr/telechargements/EssaiPR2022/resultatsT1/052/049/049com.xml,https://www.resultats-elections.interieur.gouv.fr/telechargements/PR2022/resultatsT1/052/049/049com.xml
https://www.resultats-elections.interieur.gouv.fr/telechargements/EssaiPR2022/resultatsT1/052/053/053com.xml,https://www.resultats-elections.interieur.gouv.fr/telechargements/PR2022/resultatsT1/052/053/053com.xml
https://www.resultats-elections.interieur.gouv.fr/telechargements/EssaiPR2022/resultatsT1/052/072/072com.xml,https://www.resultats-elections.interieur.gouv.fr/telechargements/PR2022/resultatsT1/052/072/072com.xml
https://www.resultats-elections.interieur.gouv.fr/telechargements/EssaiPR2022/resultatsT1/052/085/085com.xml,https://www.resultats-elections.interieur.gouv.fr/telechargements/PR2022/resultatsT1/052/085/085com.xml
https://www.resultats-elections.interieur.gouv.fr/telechargements/EssaiPR2022/resultatsT1/053/022/022com.xml,https://www.resultats-elections.interieur.gouv.fr/telechargements/PR2022/resultatsT1/053/022/022com.xml
https://www.resultats-elections.interieur.gouv.fr/telechargements/EssaiPR2022/resultatsT1/053/029/029com.xml,https://www.resultats-elections.interieur.gouv.fr/telechargements/PR2022/resultatsT1/053/029/029com.xml
https://www.resultats-elections.interieur.gouv.fr/telechargements/EssaiPR2022/resultatsT1/053/035/035com.xml,https://www.resultats-elections.interieur.gouv.fr/telechargements/PR2022/resultatsT1/053/035/035com.xml
https://www.resultats-elections.interieur.gouv.fr/telechargements/EssaiPR2022/resultatsT1/053/056/056com.xml,https://www.resultats-elections.interieur.gouv.fr/telechargements/PR2022/resultatsT1/053/056/056com.xml
https://www.resultats-elections.interieur.gouv.fr/telechargements/EssaiPR2022/resultatsT1/075/016/016com.xml,https://www.resultats-elections.interieur.gouv.fr/telechargements/PR2022/resultatsT1/075/016/016com.xml
https://www.resultats-elections.interieur.gouv.fr/telechargements/EssaiPR2022/resultatsT1/075/017/017com.xml,https://www.resultats-elections.interieur.gouv.fr/telechargements/PR2022/resultatsT1/075/017/017com.xml
https://www.resultats-elections.interieur.gouv.fr/telechargements/EssaiPR2022/resultatsT1/075/019/019com.xml,https://www.resultats-elections.interieur.gouv.fr/telechargements/PR2022/resultatsT1/075/019/019com.xml
https://www.resultats-elections.interieur.gouv.fr/telechargements/EssaiPR2022/resultatsT1/075/023/023com.xml,https://www.resultats-elections.interieur.gouv.fr/telechargements/PR2022/resultatsT1/075/023/023com.xml
https://www.resultats-elections.interieur.gouv.fr/telechargements/EssaiPR2022/resultatsT1/075/024/024com.xml,https://www.resultats-elections.interieur.gouv.fr/telechargements/PR2022/resultatsT1/075/024/024com.xml
https://www.resultats-elections.interieur.gouv.fr/telechargements/EssaiPR2022/resultatsT1/075/033/033com.xml,https://www.resultats-elections.interieur.gouv.fr/telechargements/PR2022/resultatsT1/075/033/033com.xml
https://www.resultats-elections.interieur.gouv.fr/telechargements/EssaiPR2022/resultatsT1/075/040/040com.xml,https://www.resultats-elections.interieur.gouv.fr/telechargements/PR2022/resultatsT1/075/040/040com.xml
https://www.resultats-elections.interieur.gouv.fr/telechargements/EssaiPR2022/resultatsT1/075/047/047com.xml,https://www.resultats-elections.interieur.gouv.fr/telechargements/PR2022/resultatsT1/075/047/047com.xml
https://www.resultats-elections.interieur.gouv.fr/telechargements/EssaiPR2022/resultatsT1/075/064/064com.xml,https://www.resultats-elections.interieur.gouv.fr/telechargements/PR2022/resultatsT1/075/064/064com.xml
https://www.resultats-elections.interieur.gouv.fr/telechargements/EssaiPR2022/resultatsT1/075/079/079com.xml,https://www.resultats-elections.interieur.gouv.fr/telechargements/PR2022/resultatsT1/075/079/079com.xml
https://www.resultats-elections.interieur.gouv.fr/telechargements/EssaiPR2022/resultatsT1/075/086/086com.xml,https://www.resultats-elections.interieur.gouv.fr/telechargements/PR2022/resultatsT1/075/086/086com.xml
https://www.resultats-elections.interieur.gouv.fr/telechargements/EssaiPR2022/resultatsT1/075/087/087com.xml,https://www.resultats-elections.interieur.gouv.fr/telechargements/PR2022/resultatsT1/075/087/087com.xml
https://www.resultats-elections.interieur.gouv.fr/telechargements/EssaiPR2022/resultatsT1/076/009/009com.xml,https://www.resultats-elections.interieur.gouv.fr/telechargements/PR2022/resultatsT1/076/009/009com.xml
https://www.resultats-elections.interieur.gouv.fr/telechargements/EssaiPR2022/resultatsT1/076/011/011com.xml,https://www.resultats-elections.interieur.gouv.fr/telechargements/PR2022/resultatsT1/076/011/011com.xml
